,index,city,coordinates,graffiti
17130,17130,San Franciscoh," (37.786528, -122.433011)",0
17131,17131,San Franciscoh," (37.787092, -122.432094)",0
17132,17132,San Franciscoh," (37.787109, -122.437745)",0
17133,17133,San Franciscoh," (37.787143, -122.448852)",0
17134,17134,San Franciscoh," (37.78719, -122.419759)",0
17135,17135,San Franciscoh," (37.787321, -122.407929)",0
17136,17136,San Franciscoh," (37.787335, -122.425634)",0
17137,17137,San Franciscoh," (37.787525, -122.447272)",0
17138,17138,San Franciscoh," (37.787644, -122.43919)",0
17139,17139,San Franciscoh," (37.787774, -122.449867)",0
17140,17140,San Franciscoh," (37.787987, -122.440244)",0
17141,17141,San Franciscoh," (37.787994, -122.445835)",0
17142,17142,San Franciscoh," (37.788013, -122.447853)",0
17143,17143,San Franciscoh," (37.788162, -122.427857)",0
17144,17144,San Franciscoh," (37.788474, -122.429347)",0
17145,17145,San Franciscoh," (37.788692, -122.428009)",0
17146,17146,San Franciscoh," (37.788766, -122.446119)",0
17147,17147,San Franciscoh," (37.788852, -122.419345)",0
17148,17148,San Franciscoh," (37.788894, -122.447443)",0
17149,17149,San Franciscoh," (37.789035, -122.436237)",0
17150,17150,San Franciscoh," (37.789397, -122.405393)",0
17151,17151,San Franciscoh," (37.789399, -122.41156)",0
17152,17152,San Franciscoh," (37.789424, -122.410114)",0
17153,17153,San Franciscoh," (37.789431, -122.408044)",0
17154,17154,San Franciscoh," (37.789624, -122.421183)",0
17155,17155,San Franciscoh," (37.789646, -122.418769)",0
17156,17156,San Franciscoh," (37.789656, -122.45221)",0
17157,17157,San Franciscoh," (37.78968, -122.453409)",0
17158,17158,San Franciscoh," (37.789757, -122.450842)",0
17159,17159,San Franciscoh," (37.789781, -122.430294)",0
17160,17160,San Franciscoh," (37.789794, -122.440606)",0
17161,17161,San Franciscoh," (37.789867, -122.443828)",0
17162,17162,San Franciscoh," (37.789925, -122.40725)",0
17163,17163,San Franciscoh," (37.789929, -122.433546)",0
17164,17164,San Franciscoh," (37.790234, -122.431283)",0
17165,17165,San Franciscoh," (37.79025, -122.427168)",0
17166,17166,San Franciscoh," (37.790281, -122.411435)",0
17167,17167,San Franciscoh," (37.790309, -122.445076)",0
17168,17168,San Franciscoh," (37.790475, -122.419888)",0
17169,17169,San Franciscoh," (37.790613, -122.413919)",0
17170,17170,San Franciscoh," (37.790729, -122.452844)",0
17171,17171,San Franciscoh," (37.790768, -122.430764)",0
17172,17172,San Franciscoh," (37.79101, -122.414783)",0
17173,17173,San Franciscoh," (37.791175, -122.416595)",0
17174,17174,San Franciscoh," (37.791185, -122.442609)",0
17175,17175,San Franciscoh," (37.791208, -122.446117)",0
17176,17176,San Franciscoh," (37.791222, -122.450924)",0
17177,17177,San Franciscoh," (37.791242, -122.432632)",0
17178,17178,San Franciscoh," (37.791279, -122.43431)",0
17179,17179,San Franciscoh," (37.791584, -122.427764)",0
17180,17180,San Franciscoh," (37.791819, -122.450295)",0
17181,17181,San Franciscoh," (37.791951, -122.405631)",0
17182,17182,San Franciscoh," (37.792041, -122.447774)",0
17183,17183,San Franciscoh," (37.792071, -122.453406)",0
17184,17184,San Franciscoh," (37.792173, -122.430942)",0
17185,17185,San Franciscoh," (37.792321, -122.429114)",0
17186,17186,San Franciscoh," (37.792489, -122.445389)",0
17187,17187,San Franciscoh," (37.792504, -122.411351)",0
17188,17188,San Franciscoh," (37.792627, -122.414302)",0
17189,17189,San Franciscoh," (37.792681, -122.434697)",0
17190,17190,San Franciscoh," (37.792906, -122.424736)",0
17191,17191,San Franciscoh," (37.793121, -122.423526)",0
17192,17192,San Franciscoh," (37.793135, -122.432386)",0
17193,17193,San Franciscoh," (37.793228, -122.427549)",0
17194,17194,San Franciscoh," (37.79334, -122.411867)",0
17195,17195,San Franciscoh," (37.793524, -122.410046)",0
17196,17196,San Franciscoh," (37.793727, -122.441718)",0
17197,17197,San Franciscoh," (37.79374, -122.438665)",0
17198,17198,San Franciscoh," (37.793766, -122.416218)",0
17199,17199,San Franciscoh," (37.794066, -122.420992)",0
17200,17200,San Franciscoh," (37.794133, -122.45262)",0
17201,17201,San Franciscoh," (37.794458, -122.441181)",0
17202,17202,San Franciscoh," (37.794492, -122.437342)",0
17203,17203,San Franciscoh," (37.794505, -122.423672)",0
17204,17204,San Franciscoh," (37.794736, -122.44006)",0
17205,17205,San Franciscoh," (37.794855, -122.422528)",0
17206,17206,San Franciscoh," (37.795305, -122.438703)",0
17207,17207,San Franciscoh," (37.795324, -122.430552)",0
17208,17208,San Franciscoh," (37.795401, -122.438439)",0
17209,17209,San Franciscoh," (37.7956, -122.449565)",0
17210,17210,San Franciscoh," (37.795775, -122.443221)",0
17211,17211,San Franciscoh," (37.795805, -122.413609)",0
17212,17212,San Franciscoh," (37.795929, -122.432141)",0
17213,17213,San Franciscoh," (37.796132, -122.419858)",0
17214,17214,San Franciscoh," (37.796296, -122.439614)",0
17215,17215,San Franciscoh," (37.796445, -122.438348)",0
17216,17216,San Franciscoh," (37.79652, -122.411418)",0
17217,17217,San Franciscoh," (37.796526, -122.415868)",0
17218,17218,San Franciscoh," (37.79658, -122.444596)",0
17219,17219,San Franciscoh," (37.796788, -122.40697)",0
17220,17220,San Franciscoh," (37.796858, -122.424564)",0
17221,17221,San Franciscoh," (37.796874, -122.43606)",0
17222,17222,San Franciscoh," (37.796882, -122.442456)",0
17223,17223,San Franciscoh," (37.796949, -122.453711)",0
17224,17224,San Franciscoh," (37.79697, -122.421271)",0
17225,17225,San Franciscoh," (37.797004, -122.430459)",0
17226,17226,San Franciscoh," (37.797065, -122.432151)",0
17227,17227,San Franciscoh," (37.797151, -122.419661)",0
17228,17228,San Franciscoh," (37.797212, -122.419196)",0
17229,17229,San Franciscoh," (37.797663, -122.42523)",0
17230,17230,San Franciscoh," (37.797677, -122.442668)",0
17231,17231,San Franciscoh," (37.797707, -122.412903)",0
17232,17232,San Franciscoh," (37.797796, -122.409203)",0
17233,17233,San Franciscoh," (37.797856, -122.436885)",0
17234,17234,San Franciscoh," (37.797865, -122.440202)",0
17235,17235,San Franciscoh," (37.798177, -122.426902)",0
17236,17236,San Franciscoh," (37.798184, -122.430415)",0
17237,17237,San Franciscoh," (37.798258, -122.455188)",0
17238,17238,San Franciscoh," (37.798276, -122.414218)",0
17239,17239,San Franciscoh," (37.79832, -122.446539)",0
17240,17240,San Franciscoh," (37.798336, -122.420511)",0
17241,17241,San Franciscoh," (37.798367, -122.434484)",0
17242,17242,San Franciscoh," (37.798374, -122.430657)",0
17243,17243,San Franciscoh," (37.798565, -122.434886)",0
17244,17244,San Franciscoh," (37.798631, -122.451571)",0
17245,17245,San Franciscoh," (37.798635, -122.448755)",0
17246,17246,San Franciscoh," (37.798708, -122.436153)",0
17247,17247,San Franciscoh," (37.7989, -122.407093)",0
17248,17248,San Franciscoh," (37.799012, -122.444095)",0
17249,17249,San Franciscoh," (37.799041, -122.411011)",0
17250,17250,San Franciscoh," (37.799139, -122.43657)",0
17251,17251,San Franciscoh," (37.799239, -122.416176)",0
17252,17252,San Franciscoh," (37.799307, -122.424044)",0
17253,17253,San Franciscoh," (37.799432, -122.455061)",0
17254,17254,San Franciscoh," (37.799687, -122.429551)",0
17255,17255,San Franciscoh," (37.79971, -122.411235)",0
17256,17256,San Franciscoh," (37.799833, -122.410231)",0
17257,17257,San Franciscoh," (37.799833, -122.453798)",0
17258,17258,San Franciscoh," (37.799852, -122.448712)",0
17259,17259,San Franciscoh," (37.800035, -122.430723)",0
17260,17260,San Franciscoh," (37.800054, -122.423901)",0
17261,17261,San Franciscoh," (37.800272, -122.414639)",0
17262,17262,San Franciscoh," (37.800358, -122.428859)",0
17263,17263,San Franciscoh," (37.800459, -122.443214)",0
17264,17264,San Franciscoh," (37.800468, -122.408888)",0
17265,17265,San Franciscoh," (37.800505, -122.43499)",0
17266,17266,San Franciscoh," (37.800643, -122.441898)",0
17267,17267,San Franciscoh," (37.800705, -122.428555)",0
17268,17268,San Franciscoh," (37.800889, -122.438063)",0
17269,17269,San Franciscoh," (37.80095, -122.413291)",0
17270,17270,San Franciscoh," (37.801078, -122.412059)",0
17271,17271,San Franciscoh," (37.801177, -122.447143)",0
17272,17272,San Franciscoh," (37.801251, -122.405515)",0
17273,17273,San Franciscoh," (37.801301, -122.421941)",0
17274,17274,San Franciscoh," (37.801657, -122.411241)",0
17275,17275,San Franciscoh," (37.801817, -122.4071)",0
17276,17276,San Franciscoh," (37.801892, -122.407722)",0
17277,17277,San Franciscoh," (37.801989, -122.438735)",0
17278,17278,San Franciscoh," (37.802042, -122.420521)",0
17279,17279,San Franciscoh," (37.802436, -122.411932)",0
17280,17280,San Franciscoh," (37.802442, -122.432907)",0
17281,17281,San Franciscoh," (37.802497, -122.425358)",0
17282,17282,San Franciscoh," (37.802714, -122.412648)",0
17283,17283,San Franciscoh," (37.802811, -122.436052)",0
17284,17284,San Franciscoh," (37.802886, -122.454706)",0
17285,17285,San Franciscoh," (37.802897, -122.451863)",0
17286,17286,San Franciscoh," (37.803027, -122.414445)",0
17287,17287,San Franciscoh," (37.803109, -122.450384)",0
17288,17288,San Franciscoh," (37.803477, -122.441006)",0
17289,17289,San Franciscoh," (37.803491, -122.411946)",0
17290,17290,San Franciscoh," (37.8036, -122.445493)",0
17291,17291,San Franciscoh," (37.803896, -122.451214)",0
17292,17292,San Franciscoh," (37.803902, -122.439391)",0
17293,17293,San Franciscoh," (37.80393, -122.419126)",0
17294,17294,San Franciscoh," (37.804036, -122.431766)",0
17295,17295,San Franciscoh," (37.80419, -122.425132)",0
17296,17296,San Franciscoh," (37.804326, -122.413601)",0
17297,17297,San Franciscoh," (37.804375, -122.4433)",0
17298,17298,San Franciscoh," (37.804833, -122.429109)",0
17299,17299,San Franciscoh," (37.804842, -122.414243)",0
17300,17300,San Jose," (37.315804, -121.914995)",0
17301,17301,San Jose," (37.315849, -121.874905)",0
17302,17302,San Jose," (37.315898, -121.873263)",0
17303,17303,San Jose," (37.315909, -121.876104)",0
17304,17304,San Jose," (37.316101, -121.903576)",0
17305,17305,San Jose," (37.31618, -121.87676)",0
17306,17306,San Jose," (37.316267, -121.884925)",0
17307,17307,San Jose," (37.316692, -121.875595)",0
17308,17308,San Jose," (37.317013, -121.908261)",0
17309,17309,San Jose," (37.317038, -121.89525)",0
17310,17310,San Jose," (37.317133, -121.901369)",0
17311,17311,San Jose," (37.31722, -121.871114)",0
17312,17312,San Jose," (37.317307, -121.913583)",0
17313,17313,San Jose," (37.317478, -121.86539)",0
17314,17314,San Jose," (37.317545, -121.870063)",0
17315,17315,San Jose," (37.317647, -121.886333)",0
17316,17316,San Jose," (37.317753, -121.881024)",0
17317,17317,San Jose," (37.317804, -121.875868)",0
17318,17318,San Jose," (37.317824, -121.895894)",0
17319,17319,San Jose," (37.317859, -121.892553)",0
17320,17320,San Jose," (37.317961, -121.865472)",0
17321,17321,San Jose," (37.317971, -121.895472)",0
17322,17322,San Jose," (37.318144, -121.871817)",0
17323,17323,San Jose," (37.31825, -121.881743)",0
17324,17324,San Jose," (37.318258, -121.866643)",0
17325,17325,San Jose," (37.318271, -121.899783)",0
17326,17326,San Jose," (37.318634, -121.897409)",0
17327,17327,San Jose," (37.318646, -121.911499)",0
17328,17328,San Jose," (37.318697, -121.865375)",0
17329,17329,San Jose," (37.318759, -121.876957)",0
17330,17330,San Jose," (37.318887, -121.899801)",0
17331,17331,San Jose," (37.319045, -121.888225)",0
17332,17332,San Jose," (37.31906, -121.872321)",0
17333,17333,San Jose," (37.319066, -121.902451)",0
17334,17334,San Jose," (37.319093, -121.875157)",0
17335,17335,San Jose," (37.319204, -121.894137)",0
17336,17336,San Jose," (37.319328, -121.913543)",0
17337,17337,San Jose," (37.319497, -121.880219)",0
17338,17338,San Jose," (37.319653, -121.903215)",0
17339,17339,San Jose," (37.319691, -121.866134)",0
17340,17340,San Jose," (37.319726, -121.914858)",0
17341,17341,San Jose," (37.319747, -121.872956)",0
17342,17342,San Jose," (37.319797, -121.902278)",0
17343,17343,San Jose," (37.319909, -121.914034)",0
17344,17344,San Jose," (37.320035, -121.895818)",0
17345,17345,San Jose," (37.320147, -121.880491)",0
17346,17346,San Jose," (37.320167, -121.893672)",0
17347,17347,San Jose," (37.32017, -121.90622)",0
17348,17348,San Jose," (37.320283, -121.909705)",0
17349,17349,San Jose," (37.32075, -121.905531)",0
17350,17350,San Jose," (37.320784, -121.893371)",0
17351,17351,San Jose," (37.320888, -121.878843)",0
17352,17352,San Jose," (37.321003, -121.87319)",0
17353,17353,San Jose," (37.321038, -121.88775)",0
17354,17354,San Jose," (37.321144, -121.878012)",0
17355,17355,San Jose," (37.32134, -121.89755)",0
17356,17356,San Jose," (37.321439, -121.895)",0
17357,17357,San Jose," (37.321509, -121.89291)",0
17358,17358,San Jose," (37.321845, -121.867578)",0
17359,17359,San Jose," (37.321847, -121.902919)",0
17360,17360,San Jose," (37.321862, -121.896309)",0
17361,17361,San Jose," (37.322018, -121.874514)",0
17362,17362,San Jose," (37.322083, -121.907763)",0
17363,17363,San Jose," (37.322116, -121.895286)",0
17364,17364,San Jose," (37.322394, -121.900113)",0
17365,17365,San Jose," (37.322644, -121.914393)",0
17366,17366,San Jose," (37.32268, -121.883951)",0
17367,17367,San Jose," (37.32274, -121.87955)",0
17368,17368,San Jose," (37.323102, -121.910777)",0
17369,17369,San Jose," (37.323339, -121.896922)",0
17370,17370,San Jose," (37.323463, -121.876348)",0
17371,17371,San Jose," (37.323499, -121.882497)",0
17372,17372,San Jose," (37.323499, -121.882879)",0
17373,17373,San Jose," (37.323529, -121.876353)",0
17374,17374,San Jose," (37.323656, -121.867471)",0
17375,17375,San Jose," (37.323724, -121.910157)",0
17376,17376,San Jose," (37.323795, -121.868647)",0
17377,17377,San Jose," (37.323949, -121.900358)",0
17378,17378,San Jose," (37.323974, -121.913977)",0
17379,17379,San Jose," (37.324261, -121.896617)",0
17380,17380,San Jose," (37.324487, -121.904769)",0
17381,17381,San Jose," (37.324516, -121.901059)",0
17382,17382,San Jose," (37.324517, -121.86582)",0
17383,17383,San Jose," (37.324834, -121.905434)",0
17384,17384,San Jose," (37.324897, -121.885484)",0
17385,17385,San Jose," (37.324897, -121.903129)",0
17386,17386,San Jose," (37.325082, -121.891256)",0
17387,17387,San Jose," (37.325434, -121.875204)",0
17388,17388,San Jose," (37.325481, -121.897503)",0
17389,17389,San Jose," (37.325549, -121.912856)",0
17390,17390,San Jose," (37.325586, -121.883084)",0
17391,17391,San Jose," (37.325739, -121.900603)",0
17392,17392,San Jose," (37.325811, -121.887177)",0
17393,17393,San Jose," (37.325829, -121.904117)",0
17394,17394,San Jose," (37.32583, -121.869978)",0
17395,17395,San Jose," (37.326111, -121.888897)",0
17396,17396,San Jose," (37.32626, -121.872418)",0
17397,17397,San Jose," (37.326268, -121.867538)",0
17398,17398,San Jose," (37.326277, -121.872971)",0
17399,17399,San Jose," (37.326516, -121.891989)",0
17400,17400,San Jose," (37.326785, -121.898831)",0
17401,17401,San Jose," (37.32682, -121.902191)",0
17402,17402,San Jose," (37.326928, -121.872989)",0
17403,17403,San Jose," (37.327083, -121.86652)",0
17404,17404,San Jose," (37.327084, -121.869367)",0
17405,17405,San Jose," (37.327106, -121.877989)",0
17406,17406,San Jose," (37.327267, -121.912603)",0
17407,17407,San Jose," (37.327296, -121.874832)",0
17408,17408,San Jose," (37.32744, -121.914586)",0
17409,17409,San Jose," (37.327492, -121.902744)",0
17410,17410,San Jose," (37.327492, -121.908967)",0
17411,17411,San Jose," (37.327593, -121.911992)",0
17412,17412,San Jose," (37.327709, -121.893177)",0
17413,17413,San Jose," (37.327709, -121.895753)",0
17414,17414,San Jose," (37.327742, -121.874715)",0
17415,17415,San Jose," (37.327789, -121.877983)",0
17416,17416,San Jose," (37.327815, -121.873311)",0
17417,17417,San Jose," (37.327851, -121.885196)",0
17418,17418,San Jose," (37.328137, -121.898095)",0
17419,17419,San Jose," (37.328149, -121.902527)",0
17420,17420,San Jose," (37.328428, -121.882955)",0
17421,17421,San Jose," (37.328503, -121.908292)",0
17422,17422,San Jose," (37.328543, -121.910529)",0
17423,17423,San Jose," (37.328691, -121.900774)",0
17424,17424,San Jose," (37.328746, -121.899638)",0
17425,17425,San Jose," (37.328828, -121.891807)",0
17426,17426,San Jose," (37.328962, -121.868841)",0
17427,17427,San Jose," (37.329026, -121.882732)",0
17428,17428,San Jose," (37.329244, -121.868326)",0
17429,17429,San Jose," (37.32935, -121.914988)",0
17430,17430,San Jose," (37.32937, -121.912331)",0
17431,17431,San Jose," (37.329605, -121.901097)",0
17432,17432,San Jose," (37.329744, -121.865162)",0
17433,17433,San Jose," (37.329797, -121.885817)",0
17434,17434,San Jose," (37.330092, -121.869271)",0
17435,17435,San Jose," (37.330148, -121.88031)",0
17436,17436,San Jose," (37.33023, -121.90575)",0
17437,17437,San Jose," (37.330375, -121.884474)",0
17438,17438,San Jose," (37.330431, -121.907)",0
17439,17439,San Jose," (37.330501, -121.893651)",0
17440,17440,San Jose," (37.330613, -121.885162)",0
17441,17441,San Jose," (37.330734, -121.86759)",0
17442,17442,San Jose," (37.330789, -121.876014)",0
17443,17443,San Jose," (37.33085, -121.868919)",0
17444,17444,San Jose," (37.331018, -121.883399)",0
17445,17445,San Jose," (37.331036, -121.901355)",0
17446,17446,San Jose," (37.331133, -121.893269)",0
17447,17447,San Jose," (37.331148, -121.870025)",0
17448,17448,San Jose," (37.331293, -121.892262)",0
17449,17449,San Jose," (37.331332, -121.875155)",0
17450,17450,San Jose," (37.331404, -121.914791)",0
17451,17451,San Jose," (37.331457, -121.88107)",0
17452,17452,San Jose," (37.331477, -121.912838)",0
17453,17453,San Jose," (37.331522, -121.902834)",0
17454,17454,San Jose," (37.331634, -121.908837)",0
